fingerprint,minutia,dA0,dA1,dA2,dA3,dA4,dA5,dA6,dA7,dR0,dR1,dR2,dR3,dR4,dR5,dR6,dR7,rA30,rA60,rA90,rR30,rR60,rR90,B1,B2,B3,B4,B5,B6,B7,B8,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,score_change
B185X7I_1_1,v8,16.76305461424021,24.331050121192877,45.967379738244816,48.25971404805462,66.73080248281148,76.66159403508382,93.53608929178085,104.9952379872535,0.1460586556274317,0.21199957600127198,0.40051970489794836,0.4204931092233766,0.581434083696141,0.6679623505794913,0.8149920028894533,0.9148370425681857,2,4,6,2,2,2,188.0,183.0,167.0,164.0,158.0,159.0,36.0,219.0,58.64597536373868,119.5311992856142,331.5376777919744,294.5311992856142,10.881403996582137,77.83365417791754,316.0531369460265,254.83365417791754,286.36161631184865,16.068488159492208,257.579226872489,197.0684881594922,290.137255949262,23.462322208025626,89.25532837494306,26.46232220802561,0.04726
B185X7I_1_1,v9,13.416407864998739,42.579337712087536,67.0,88.23264701911646,104.30723848324239,104.9952379872535,106.21205204683694,135.51752654177244,0.08074997133096144,0.2562742825158377,0.40325608267238866,0.5310500238917092,0.6277989311212978,0.6319398264178362,0.6392635230000496,0.8156457744281584,1,2,4,1,1,2,197.0,177.0,308.0,329.0,324.0,141.0,305.0,299.0,240.56505117707798,227.53585636913425,23.462322208025626,27.53585636913425,235.0,357.19573393471325,238.1811110854772,198.19573393471325,246.6012946450045,331.5376777919744,50.25532837494305,328.5376777919744,240.66413543310807,71.65382405805332,237.0611824615918,245.65382405805332,-0.363602
B187X2I_1_1,v0,43.289721643826724,75.95393340703298,88.52683209061533,90.13878188659973,90.4267659490264,94.04786015641186,111.6288493177279,121.60592090848209,0.21264440525121825,0.3730950069098534,0.43485462238743305,0.442772716859884,0.4441873297830254,0.46197458723927465,0.5483345554251474,0.59734315086081,0,1,3,0,1,2,330.0,351.0,226.0,209.0,172.0,230.0,230.0,228.0,41.36748538486154,255.97947438848016,78.09027692082236,96.97947438848018,352.20521593101347,85.34019174590992,327.04972776570827,248.34019174590992,279.1161462660789,216.65929265352304,36.172031755694974,94.65929265352301,56.2726382669853,320.2004687273808,72.30449712257524,138.20046872738078,0.126006
B187X2I_1_1,v1,32.2490309931942,36.235341863986875,46.389654018972806,56.32051136131489,75.95393340703298,109.12378292562992,110.3675676999362,143.8923208513922,0.12186811982245827,0.1369322689112744,0.17530510965429172,0.21283352136972267,0.2870276337725857,0.412375499154289,0.4170757244708418,0.5437647600248774,0,4,5,0,4,1,181.0,339.0,218.0,235.0,9.0,239.0,231.0,220.0,332.8749836510982,303.69550287742476,255.97947438848016,281.69550287742476,24.43140797117252,248.34019174590992,50.50436138175502,85.34019174590992,267.09027692082236,346.172031755695,79.28471089457122,36.172031755694974,34.67741785888174,221.97613244420336,25.38416393951246,30.97613244420336,-0.154054
B187X2I_1_1,v2,36.235341863986875,43.289721643826724,60.802960454241045,68.15423684555495,72.78049189171504,106.77546534667971,129.0658746532173,135.66502865514016,0.14910527061924542,0.17813342799311993,0.2501988778527665,0.2804487388817616,0.2994853748047945,0.43937172486940684,0.5310948145629049,0.5582497575742945,0,2,5,0,2,3,21.0,30.0,202.0,239.0,256.0,260.0,252.0,260.0,96.97947438848018,78.09027692082236,251.36748538486154,267.09027692082236,303.69550287742476,195.53767779197437,354.5741380786482,52.537677791974374,21.300415510402644,277.434948822922,60.0006983505406,101.43494882292201,19.7348595397863,309.0017551225613,73.09581678702611,137.0017551225613,-0.078338
B187X2I_1_1,v3,39.84971769034255,62.609903369994115,68.94200461257273,75.1065909225016,75.17978451685,82.80700453464067,90.97252332435328,94.04786015641186,0.22910840683636904,0.35996378505724513,0.3963690022506749,0.43181112405560235,0.43223193676805616,0.47608319414572065,0.5230292983926993,0.5407103652337049,0,1,6,0,1,5,360.0,356.0,352.0,358.0,339.0,341.0,302.0,130.0,110.47443162627712,104.94869908352698,277.434948822922,280.948699083527,323.96248897457815,309.86580694308435,122.94711748520757,135.86580694308435,258.3895403340348,202.88598783302825,336.4470486423236,24.885987833028253,216.65929265352304,279.1161462660789,346.172031755695,287.11614626607894,0.029615
B187X2I_1_1,v4,37.8549864614954,39.84971769034255,102.15674231297707,102.25947388873072,106.00471687618433,111.6288493177279,114.54256850621083,129.76902558006668,0.2616231921840545,0.2754091686278986,0.7060251640620754,0.7067351620121237,0.7326192665244635,0.7714887423891341,0.7916260238010352,0.8968590374059298,0,2,2,0,2,0,358.0,360.0,356.0,352.0,341.0,130.0,339.0,302.0,138.20046872738078,122.94711748520757,290.4744316262771,304.94711748520757,280.948699083527,206.8749836510982,309.0017551225613,22.874983651098205,316.5319767487223,358.16091512332434,6.272638266985325,327.1609151233243,262.22485943116806,52.537677791974374,221.46001481204001,195.53767779197437,0.068453
B187X2I_1_1,v5,37.8549864614954,75.1065909225016,98.99494936611666,121.60592090848209,134.8517704741024,140.07141035914503,142.86357128393507,146.5639792036229,0.2222729739590362,0.44100307221744295,0.5812682518038266,0.7140330037853588,0.7918086061768471,0.8224567450006113,0.8388514652353304,0.8605791357499453,0,1,2,0,1,1,2.0,2.0,356.0,132.0,358.0,354.0,343.0,341.0,320.2004687273808,110.47443162627712,304.94711748520757,290.4744316262771,113.86989764584403,88.62216796356958,24.304497122575242,44.62216796356961,290.2729034214502,206.8749836510982,309.86580694308435,22.874983651098205,312.5145566829366,24.885987833028253,271.1619999986304,202.88598783302825,0.284408
B187X2I_1_1,v6,12.806248474865697,29.732137494637012,56.32051136131489,56.43580423808985,62.609903369994115,72.78049189171504,88.52683209061533,89.0,0.054827277793394656,0.12729193604272654,0.24112450480196038,0.24161810717075297,0.2680512229183702,0.31159447317601857,0.3790091395405533,0.3810349091062204,2,4,8,2,2,4,343.0,306.0,125.0,356.0,4.0,104.0,134.0,345.0,248.34019174590992,52.537677791974374,202.27368900609372,195.53767779197437,355.504361381755,343.67741785888177,22.874983651098205,34.67741785888174,101.43494882292201,60.0006983505406,305.3004155104026,340.00069835054063,306.2052159310135,327.1609151233243,19.0,358.16091512332434,0.150028
B187X2I_1_1,v7,33.734255586866,56.43580423808985,64.07027391856539,68.94200461257273,79.07591289387686,102.25947388873072,110.3675676999362,129.0658746532173,0.14281361031876133,0.23892037379424028,0.27124081955390095,0.29186523935532066,0.3347670317059931,0.43291438928424547,0.4672399177370592,0.546399000289518,0,2,5,0,2,3,349.0,4.0,347.0,8.0,310.0,8.0,129.0,108.0,30.97613244420336,19.0,206.8749836510982,214.0,199.68377515946895,258.3895403340348,151.96248897457818,99.38954033403479,169.46232220802563,221.46001481204001,137.0017551225613,99.46001481204003,343.67741785888177,96.97947438848018,307.73485953978627,255.97947438848016,0.066998
B187X2I_1_1,v8,98.99494936611666,135.1332675546625,173.93389548906217,203.57799488156869,233.00214591286493,233.57439928211312,236.21176939348302,243.01851781294363,0.37409894125854937,0.5106645606135392,0.6572909685603067,0.7693151300787492,0.8805081133442891,0.8826706416443506,0.8926371841062444,0.9183596820057693,0,0,0,0,0,0,4.0,6.0,6.0,136.0,347.0,2.0,358.0,106.0,297.869897645844,138.20046872738078,305.4551956201869,320.2004687273808,302.0599627476994,36.172031755694974,44.62216796356961,346.172031755695,299.6347609387403,19.0,292.6419602497002,214.0,302.4263358316024,19.7348595397863,19.220193695602745,307.73485953978627,0.073512
B187X2I_1_1,v9,12.806248474865697,17.204650534085253,46.389654018972806,64.07027391856539,68.15423684555495,75.17978451685,90.13878188659973,97.51410154434076,0.052265177858332394,0.0702160450751249,0.18932660277884739,0.26148518579489877,0.2781527562519981,0.3068255950863453,0.36787662495249,0.3979769618646186,2,3,6,2,1,3,17.0,323.0,142.0,13.0,121.0,21.0,151.0,2.0,85.34019174590992,76.27368900609375,195.53767779197437,202.27368900609372,346.43140797117246,343.67741785888177,32.68377515946901,34.67741785888174,295.5741380786482,340.00069835054063,99.38954033403479,60.0006983505406,298.04972776570827,327.1609151233243,24.885987833028253,358.16091512332434,0.282641
B187X2I_1_1,v10,33.734255586866,82.80700453464067,89.0,97.51410154434076,106.00471687618433,112.78741064498288,142.86357128393507,143.8923208513922,0.14478087939791545,0.3553915961169205,0.3819707310046966,0.41851160281076466,0.4549516763499104,0.4840616819347305,0.6131427276097333,0.6175579211412205,0,1,3,0,1,2,11.0,19.0,15.0,358.0,19.0,321.0,17.0,140.0,221.97613244420336,323.96248897457815,175.4470486423236,151.96248897457818,214.0,85.34019174590992,202.88598783302825,248.34019174590992,155.5319767487223,99.46001481204003,170.21397298507054,221.46001481204001,149.5145566829366,95.6709139580163,345.38416393951246,38.670913958016286,0.088448
B187X2I_1_1,v11,17.204650534085253,29.732137494637012,32.2490309931942,60.802960454241045,79.07591289387686,90.4267659490264,90.97252332435328,112.78741064498288,0.06665415767571939,0.11518807526357418,0.12493900951088484,0.23556247801943472,0.30635544476406057,0.35033085407522013,0.35244522414485074,0.4369603345370426,2,3,5,2,1,2,37.0,54.0,179.0,158.0,50.0,188.0,58.0,39.0,52.537677791974374,248.34019174590992,76.27368900609375,85.34019174590992,331.8749836510982,96.97947438848018,281.69550287742476,255.97947438848016,39.462322208025626,1.5873385569274205,287.11614626607894,319.5873385569274,94.65929265352301,175.4470486423236,29.213972985070484,336.4470486423236,0.236727
B188X7I_1_1,v0,10.04987562112089,16.278820596099706,24.186773244895647,30.4138126514911,30.463092423455635,31.32091952673165,55.226805085936306,68.00735254367721,0.07785923902000495,0.12611664378132312,0.18738179756566548,0.23562443934783614,0.23600622372894575,0.24265205378593072,0.42785773472264715,0.5268722635420379,3,7,8,3,4,1,141.0,22.0,26.0,297.0,165.0,189.0,360.0,358.0,54.71059313749964,80.75948008481282,157.48955292199912,141.75948008481282,121.1250163489018,174.06848815949218,304.4623222080256,265.0684881594922,49.801409486351815,116.45184230102205,23.699244233993596,320.45184230102205,273.1944289077348,144.30993247402017,283.10272896905235,322.30993247402023,0.038413
B188X7I_1_1,v1,59.64059020499378,68.3593446428504,71.47027354082255,81.54140052758476,84.38601779915912,88.40814442120137,98.6154146165801,111.80339887498948,0.39621521277742594,0.4541372275139642,0.4748043160020032,0.5417106579455199,0.560608536615956,0.5873290594996612,0.6551398527603897,0.7427526676418478,0,1,6,0,1,5,31.0,338.0,336.0,344.0,359.0,357.0,164.0,188.0,154.7559125535414,187.61986494804046,342.8773926066431,314.61986494804046,352.92791976200726,245.0,16.495184673741186,73.0,47.325060434738454,144.30993247402017,33.64762064010764,322.30993247402023,230.3354425653039,116.45184230102205,266.695153531234,320.45184230102205,-0.125741
B188X7I_1_1,v2,18.027756377319946,23.021728866442675,31.906112267087632,43.965895873961216,45.17742799230607,55.226805085936306,57.8013840664737,58.463663928973865,0.1997420384026096,0.2550737293699256,0.3535099858431755,0.4871287074363841,0.5005521135354857,0.6118961445588627,0.6404216938750279,0.6477595526168515,2,8,8,2,6,0,358.0,345.0,165.0,337.0,141.0,360.0,189.0,339.0,322.30993247402023,73.47119229084849,287.38034472384487,240.47119229084848,285.19573393471325,276.4985656759521,262.19854122006586,268.49856567595214,234.07960786001462,54.71059313749964,93.19442890773485,93.71059313749964,314.2664019009771,301.98643320477987,259.84770485871763,271.98643320477987,0.519306
B188X7I_1_1,v3,9.219544457292887,18.027756377319946,32.0624390837628,47.042533945356304,48.91829923454004,58.18934610390462,68.00735254367721,70.71067811865476,0.0885471914305004,0.1731438253158219,0.3079370075636386,0.4518102036310782,0.46982560004349594,0.5588674356467067,0.6531624303414552,0.6791259568795972,2,6,8,2,4,2,347.0,2.0,339.0,341.0,167.0,143.0,2.0,299.0,240.47119229084848,287.38034472384487,144.30993247402017,122.38034472384487,241.42366562500263,65.0,244.56335175318986,247.0,293.8553762588957,37.1623470457217,248.0577045101283,193.1623470457217,105.10272896905235,187.46232220802563,16.86989764584402,304.4623222080256,0.143465
B188X7I_1_1,v4,9.219544457292887,23.0,23.021728866442675,38.0,54.91812087098393,66.21933252457322,76.15773105863909,79.90619500389191,0.09031826855800934,0.225317008498289,0.22552987298458999,0.3722628836058688,0.5379994220433717,0.6487105177908822,0.7460709624412952,0.7827923834242544,3,5,8,3,2,3,13.0,352.0,15.0,354.0,180.0,156.0,15.0,312.0,73.47119229084849,82.42366562500266,245.0,241.42366562500263,122.38034472384487,100.84770485871763,247.0,259.84770485871763,286.111341960372,37.1623470457217,243.87568200163878,193.1623470457217,101.6713071321958,187.46232220802563,16.362868584929245,304.4623222080256,-0.049101
B188X7I_1_1,v5,15.0,38.0,47.042533945356304,58.463663928973865,68.3593446428504,89.19641248391103,103.40696301506973,110.30865786510141,0.10900230191069489,0.27613916484042705,0.341849632517056,0.42484492975942745,0.4967550615451482,0.648174285528143,0.7514398001491128,0.8015931751983555,1,4,6,1,3,2,358.0,6.0,19.0,21.0,22.0,186.0,162.0,53.0,65.0,245.0,73.0,73.0,83.56335175318986,322.30993247402023,100.84770485871763,144.30993247402017,184.87739260664313,246.3354425653039,272.6538240580533,230.3354425653039,238.46232220802563,174.21759296819272,187.61986494804046,245.2175929681927,0.11006
B188X7I_1_1,v6,15.0,23.0,32.0624390837628,43.965895873961216,71.47027354082255,75.23961722390672,88.64536084872124,98.65596788841515,0.12214108984885302,0.18728300443490797,0.2610760835268832,0.3580028292151209,0.5819638068047807,0.6126565898359,0.7218160656071773,0.8033298291989649,2,4,7,2,2,3,2.0,8.0,21.0,23.0,24.0,188.0,164.0,23.0,247.0,247.0,73.0,73.0,82.42366562500266,322.30993247402023,105.19854122006592,144.30993247402017,196.92791976200726,246.3354425653039,276.4985656759521,230.3354425653039,240.05641298024818,54.71059313749964,98.51262716992136,93.71059313749964,0.051995
B188X7I_1_1,v7,30.4138126514911,32.64965543462902,38.07886552931954,42.42640687119285,53.41348144429457,61.61168720299745,65.0,70.71067811865476,0.20610181315135556,0.22125319376931651,0.25804470219733006,0.28750618943597905,0.36196104377119837,0.4175168890977365,0.44047808173045067,0.4791769823932984,0,5,8,0,5,3,63.0,204.0,89.0,85.0,228.0,252.0,63.0,61.0,187.46232220802563,93.71059313749964,346.34987578006985,54.71059313749964,174.06848815949218,79.30484646876603,191.869897645844,255.30484646876602,21.157226587369053,116.45184230102205,20.134022306396332,320.45184230102205,245.38013505195957,144.30993247402017,257.86989764584405,322.30993247402023,0.00624
B188X7I_1_1,v8,26.1725046566048,26.90724809414742,31.016124838541646,31.32091952673165,42.638011210655684,57.8013840664737,61.61168720299745,75.07329751649384,0.23032003095178638,0.2367858290668985,0.27294425682773316,0.2756264732582553,0.3752177405490534,0.5086565745967587,0.5421875319068905,0.660650726192079,2,6,8,2,4,2,336.0,193.0,312.0,171.0,197.0,171.0,108.0,169.0,116.45184230102205,73.0,68.01278750418334,110.0,137.1523897340054,54.71059313749964,14.69924423399361,93.71059313749964,74.71059313749964,119.78239232236405,305.26640190097714,273.78239232236405,308.13402230639633,16.86989764584402,307.7602997038979,257.86989764584405,-0.559878
B188X7I_1_1,v9,22.20360331117452,26.1725046566048,30.463092423455635,31.906112267087632,39.0,48.91829923454004,52.773099207835045,53.41348144429457,0.2251534752199019,0.26539973246945564,0.3089080195210568,0.3235408215960925,0.3954756987194472,0.49605124538324924,0.5351404687899813,0.5416342024415545,2,8,8,2,6,0,336.0,24.0,195.0,195.0,217.0,193.0,221.0,132.0,193.1623470457217,137.1523897340054,320.45184230102205,5.152389734005453,64.80140948635182,93.19442890773485,300.19573393471325,273.1944289077348,110.0,132.83365417791754,306.8553762588957,288.83365417791754,104.1806993612421,174.06848815949218,333.15722658736905,265.0684881594922,0.390939
B188X7I_1_1,v10,10.04987562112089,22.20360331117452,24.698178070456937,31.016124838541646,32.64965543462902,34.23448553724738,45.17742799230607,58.18934610390462,0.08351152517904098,0.18450544533005656,0.20523463150853968,0.2577349201184697,0.27130908129706044,0.28447855562778396,0.37541120482872053,0.48353643622170217,3,8,8,3,5,0,219.0,24.0,241.0,48.0,156.0,245.0,219.0,217.0,93.71059313749964,64.80140948635182,37.1623470457217,49.801409486351815,141.75948008481282,68.01278750418334,5.152389734005453,55.012787504183336,322.34987578006985,265.0684881594922,120.70983680775691,174.06848815949218,273.07960786001456,144.30993247402017,285.0577045101283,322.30993247402023,0.522359
